,M,Metabolite,Carbon source,Rate [mmol/gDW/h],Std.Err [mmol/gDW/h],Metabolite value [gDW/mmol],N carbons,Mol weight [g/mol],Turnover [mmol/gDW/h],BiGG ID,MV min,MV max,Species,Dataset,Metabolite abbrv.,R2,Mass,Metabolite id,Charge,Phosphate,Intracellular concentration [M],Compound class,Ref,Comment,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotatable Bond Count,Topological Polar Surface Area,Charge (pubchem),xlogP,pubchem id,log10(Rate [mmol/gDW/h]),log10(Metabolite value [gDW/mmol]),Rate [mmol C/gDW/h],Rate [g/gDW/h],Metabolite value [gDW/mmol C],Metabolite value [gDW/g],log10(Rate [mmol C/gDW/h]),log10(Rate [g/gDW/h]),log10(Metabolite value [gDW/mmol C]),log10(Metabolite value [gDW/g]),log10(Turnover [mmol/gDW/h]),Species - Carbon source
329,,Ribose-5-phosphate,Glucose,0.0002984551018772,1.9559095975555388e-05,0.0437133044967286,5.0,228.093921,0.8557641844594355,r5p,0.0164942177482307,0.0700310843102625,E. coli,Paczia-13,R5P,0.9667831385233532,228.093921,r5p,-2.0,1.0,0.00045,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.4,77982.0,-3.52512099275429,-1.3593863618825877,0.0014922755093860001,6.807579442962502e-05,0.008742660899345719,0.19164607414823912,-2.826150988418271,-4.1670072818368515,-2.0583563662186064,-0.7175000728000258,-0.06764589361409024,E. coli - Glucose
330,,Ribose-5-phosphate,Glucose,2.825734505885241e-05,2.030227017621498e-06,0.0823208953737247,5.0,228.093921,0.5473239098928131,r5p,0.0823208953736942,0.0823208953737442,C. glutamicum,Paczia-13,R5P,0.9699578769506044,228.093921,r5p,-2.0,1.0,0.00045,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.4,77982.0,-4.548868645051339,-1.0844899145605755,0.00014128672529426206,6.4453286315236215e-06,0.01646417907474494,0.3609078883506268,-3.8498986407153204,-5.190754934133901,-1.7834599188965943,-0.44260362547801363,-0.2617555792507038,C. glutamicum - Glucose
331,,Ribose-5-phosphate,Glucose,0.0013268968489022,2.8924111963397286e-05,0.0684256982015074,5.0,229.101861,0.1985723707348461,r5p,0.0684256981696329,0.0684256982015074,B. licheniformis,Paczia-13,R5P,0.9966848617486892,228.093921,r5p,-2.0,1.0,0.00045,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.4,77982.0,-2.877162837266534,-1.164780762445206,0.0066344842445109995,0.00030399453743852985,0.013685139640301481,0.2986693250890153,-2.1781928329305154,-3.517134220278148,-1.8637507667812248,-0.5248093794335918,-0.7020811791646092,B. licheniformis - Glucose
332,,Ribulose-5-phosphate,Glucose,7.010314638442496e-05,4.776934301941201e-06,0.0434321427983164,5.0,228.093921,1.1298532745852758,ru5p__D,0.0159736726230153,0.0699215537851349,E. coli,Paczia-13,RU5P+X5P,0.9862615769803716,228.093921,ru5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439184.0,-4.154262489497985,-1.3621887434554598,0.00035051573192212477,1.599010153326046e-05,0.00868642855966328,0.19041341657814898,-3.455292485161967,-4.796148778580548,-2.061158747791479,-0.720302454372898,0.05302204863798809,E. coli - Glucose
333,,Ribulose-5-phosphate,Glucose,7.107593306994488e-06,9.23400919308584e-07,0.0823208953738385,5.0,228.093921,0.984799231000142,ru5p__D,0.082320895373833,0.0823208953738829,C. glutamicum,Paczia-13,RU5P+X5P,0.9518047129403432,228.093921,ru5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439184.0,-5.148277430273209,-1.0844899145599751,3.553796653497244e-05,1.6211988262657297e-06,0.0164641790747677,0.3609078883511258,-4.4493074259371905,-5.790163719355771,-1.7834599188959939,-0.44260362547741317,-0.006652299203999764,C. glutamicum - Glucose
334,,Ribulose-5-phosphate,Glucose,0.0002782057475445,7.327855127134391e-06,0.0684254819465712,5.0,229.101861,0.1738089067662586,ru5p__D,0.0684254819146912,0.0684254819465712,B. licheniformis,Paczia-13,RU5P+X5P,0.9975776532568634,228.093921,ru5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439184.0,-3.5556339020180325,-1.1647821350066319,0.0013910287377225,6.373745450334113e-05,0.013685096389314241,0.298668381164181,-2.856663897682014,-4.195605285029647,-1.8637521393426506,-0.5248107519950176,-0.7599279720742056,B. licheniformis - Glucose
335,,Xylulose-5-phosphate,Glucose,7.010314638442496e-05,4.776934301941201e-06,0.043449484839142,5.0,228.093921,0.2481839594982049,xu5p__D,0.0160057798229917,0.0699283096231129,E. coli,Paczia-13,RU5P+X5P,0.9862615769803716,228.093921,xu5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439190.0,-4.154262489497985,-1.3620153684177143,0.00035051573192212477,1.599010153326046e-05,0.0086898969678284,0.190489446841251,-3.455292485161967,-4.796148778580548,-2.060985372753733,-0.7201290793351522,-0.6052262910344404,E. coli - Glucose
336,,Xylulose-5-phosphate,Glucose,7.107593306994488e-06,9.23400919308584e-07,0.0823208953738358,5.0,228.093921,0.4756708090908469,xu5p__D,0.0823208953738136,0.0823208953738885,C. glutamicum,Paczia-13,RU5P+X5P,0.9518047129403432,228.093921,xu5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439190.0,-5.148277430273209,-1.0844899145599893,3.553796653497244e-05,1.6211988262657297e-06,0.01646417907476716,0.3609078883511139,-4.4493074259371905,-5.790163719355771,-1.783459918896008,-0.44260362547742743,-0.32269349949402115,C. glutamicum - Glucose
337,,Xylulose-5-phosphate,Glucose,0.0002782057475445,7.327855127134391e-06,0.0684249144156046,5.0,229.101861,0.1738089067662586,xu5p__D,0.068424914383719,0.0684249144156046,B. licheniformis,Paczia-13,RU5P+X5P,0.9975776532568634,228.093921,xu5p__D,-2.0,1.0,0.0009,Phosphorylated sugar,"Bennet et al, glucose",,5.0,8.0,6.0,145.0,0.0,-3.7,439190.0,-3.5556339020180325,-1.1647857371235955,0.0013910287377225,6.373745450334113e-05,0.013684982883120918,0.2986659039648944,-2.856663897682014,-4.195605285029647,-1.8637557414596144,-0.5248143541119813,-0.7599279720742056,B. licheniformis - Glucose
338,,Erythrose-4-phosphate,Glucose,4.826920242832533e-05,4.590248737058869e-06,0.0355415599591069,4.0,198.067941,0.2481839594974147,e4p,0.0140411048120681,0.0569252354377658,E. coli,Paczia-13,E4P,0.9735863792469632,198.067941,e4p,-2.0,1.0,5.64e-05,Phosphorylated sugar,Park et al,,4.0,7.0,5.0,124.0,0.0,-3.3,122357.0,-4.316329877146481,-1.449263514438309,0.00019307680971330132,9.560581538690597e-06,0.008885389989776725,0.1794412552564824,-3.714269885818519,-5.019515690217308,-2.0513235057662715,-0.7460777013674822,-0.6052262910358231,E. coli - Glucose
339,,Erythrose-4-phosphate,Glucose,0.0001165901645483,1.0092090063636403e-05,0.0668251974209832,4.0,198.067941,0.2683186711066894,e4p,0.066825197420961,0.0668251974209971,C. glutamicum,Paczia-13,E4P,0.9569779039652052,198.067941,e4p,-2.0,1.0,5.64e-05,Phosphorylated sugar,Park et al,,4.0,7.0,5.0,124.0,0.0,-3.3,122357.0,-3.9333380847619503,-1.1750597495378754,0.0004663606581932,2.3092773832932976e-05,0.0167062993552458,0.33738522793541437,-3.331278093433988,-4.636523897832777,-1.7771197408658377,-0.47187393646704834,-0.5713491056490696,C. glutamicum - Glucose
340,,Erythrose-4-phosphate,Glucose,2.8484349990526747e-05,1.1965877742103327e-06,0.055827195753666,4.0,199.075881,0.1658928818704192,e4p,0.055827195727659,0.055827195753666,B. licheniformis,Paczia-13,E4P,0.9877976764572916,198.067941,e4p,-2.0,1.0,5.64e-05,Phosphorylated sugar,Park et al,,4.0,7.0,5.0,124.0,0.0,-3.3,122357.0,-4.54539368664256,-1.253154186573635,0.00011393739996210699,5.670547069076455e-06,0.0139567989384165,0.28043174026524087,-3.9433336953145983,-5.246375040292281,-1.8552141779015974,-0.5521728329239151,-0.7801722482777464,B. licheniformis - Glucose
341,,Oxaloacetate,Glucose,0.0003448268470852,5.611645161542768e-05,0.0247021720152451,4.0,130.05568,9.831172152559228,oaa,0.01193081259373,0.0366393703494116,E. coli,Paczia-13,OAS,0.883065851849703,130.05568,oaa,0.0,0.0,8.55e-07,Carboxylic acid,Park et al,,2.0,5.0,3.0,91.7,0.0,-0.6,970.0,-3.462398928789729,-1.6072648583693503,0.0013793073883408,4.4846690079921704e-05,0.006175543003811275,0.18993535703511835,-2.860338937461767,-4.3482696046393094,-2.2093248496973126,-0.7213941825197698,0.9926053010508649,E. coli - Glucose
342,,Threonine,Glucose,0.0001169792860972,7.418340065416461e-06,0.0561235543225402,4.0,119.11916,1.4368639563260708,thr__L,0.0436960327409696,0.0680962223420289,E. coli,Paczia-13,THR,0.9688302568684246,119.11916,thr__L,0.0,0.0,0.000179,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-2.9,6288.0,-3.931891033382961,-1.2508548327650957,0.0004679171443888,1.3934474297298142e-05,0.01403088858063505,0.4711547187080584,-3.3298310420549986,-4.855909411169492,-1.852914824093058,-0.32683645497856506,0.15741565065766636,E. coli - Glucose
343,,Threonine,Glucose,6.374127297561413e-05,1.891751661635451e-05,0.0716676030313473,4.0,119.11916,0.1205004445036535,thr__L,0.0716676030313057,0.0716676030313556,C. glutamicum,Paczia-13,THR,0.6942469646573756,119.11916,thr__L,0.0,0.0,0.000179,Amino acid,"Bennet et al, glucose",,3.0,4.0,2.0,83.6,0.0,-2.9,6288.0,-4.195579267489768,-1.144677120543258,0.0002549650919024565,7.592806894185855e-06,0.017916900757836824,0.601646309723367,-3.593519276161805,-5.119597645276298,-1.7467371118712205,-0.22065874275672745,-0.9190113510548568,C. glutamicum - Glucose
344,,Homoserine,Glucose,0.0001201703719316,5.409932218881139e-06,0.0486002119776451,4.0,119.11916,1.537031893217588,hom__L,0.0339926281362701,0.0626896478661653,E. coli,Paczia-13,HOM,0.9840451093754656,119.11916,hom__L,0.0,0.0,1.6e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000449,3.0,4.0,3.0,83.6,0.0,-4.4,779.0,-3.9202025946686025,-1.3133618364883077,0.0004806814877264,1.4314593761379769e-05,0.012150052994411275,0.4079965975049279,-3.31814260334064,-4.844220972455133,-1.9154218278162702,-0.3893434587017771,0.1866828791488693,E. coli - Glucose
345,,Homoserine,Glucose,0.0004189586633031,8.749108613144822e-06,0.067793678543096,4.0,119.11916,0.1402989715188335,hom__L,0.0677936785430682,0.067793678543096,C. glutamicum,Paczia-13,HOM,0.9978242483408426,119.11916,hom__L,0.0,0.0,1.6e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000449,3.0,4.0,3.0,83.6,0.0,-4.4,779.0,-3.3778288247305293,-1.1688108002604283,0.0016758346532124,4.990600404738809e-05,0.016948419635774,0.5691248875755671,-2.7757688334025667,-4.3018472025170595,-1.7708707915883906,-0.24479242247389768,-0.8529455126162054,C. glutamicum - Glucose
346,,Homoserine,Glucose,0.000423545663472,2.8644647050187243e-05,0.0590689615968031,4.0,119.11916,0.0524568117163376,hom__L,0.0590689615968031,0.0599135674592354,B. licheniformis,Paczia-13,HOM,0.9689760179684148,119.11916,hom__L,0.0,0.0,1.6e-05,Amino acid,Ishii et al.,https://ecmdb.ca/compounds/M2MDB000449,3.0,4.0,3.0,83.6,0.0,-4.4,779.0,-3.3730997604812303,-1.2286406637577996,0.001694182653888,5.045240365442732e-05,0.014767240399200776,0.49588128053289754,-2.7710397691532678,-4.297118138267761,-1.8307006550857619,-0.3046222859712689,-1.2801981090197705,B. licheniformis - Glucose
347,,Tryptophan,Glucose,2.222142984163311e-05,1.506342848049735e-06,0.2023678399653228,11.0,204.22518,0.0369944060965396,trp__L,0.2023678399653006,0.2162139725522371,E. coli,Paczia-13,TRP,0.9819509868491306,204.22518,trp__L,0.0,0.0,1.21e-05,Amino acid,"Bennet et al, glucose",,3.0,3.0,3.0,79.1,0.0,-1.1,6305.0,-4.653227999744722,-0.6938585038645616,0.0002444357282579642,4.538175509264893e-06,0.01839707636048389,0.9909054307863643,-3.611835314586497,-5.343118712234395,-1.7352511890227866,-0.00396779137488844,-1.4318639403943592,E. coli - Glucose
348,,Histidine,Glucose,0.0010093162735949,0.0002244600876974,0.1435882812828248,6.0,155.15456,0.0616571265551426,his__L,0.1238127268201494,0.1739386527727204,E. coli,Paczia-13,HIS,0.834845691850477,155.15456,his__L,0.0,0.0,6.76e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,92.0,0.0,-3.2,6274.0,-2.9959727243931575,-0.8428810028644629,0.006055897641569399,0.00015660002233045632,0.023931380213804133,0.9254531821870062,-2.217821474009514,-3.8052081803496383,-1.6210322532481065,-0.03364554690798244,-1.2100167188298152,E. coli - Glucose
349,,Histidine,Glucose,-0.0001646934916345,2.9806594851743508e-05,0.1044162302033691,6.0,155.15456,0.0378080334520188,his__L,0.1043665619700373,0.1044162302033691,B. licheniformis,Paczia-13,HIS,0.8134830157618843,155.15456,his__L,0.0,0.0,6.76e-05,Amino acid,"Bennet et al, glucose",,3.0,4.0,3.0,92.0,0.0,-3.2,6274.0,,-0.9812319904149867,-0.000988160949807,-2.555294622941453e-05,0.01740270503389485,0.6729820264603831,,,-1.7593832407986303,-0.17199653445850616,-1.4224159114538575,B. licheniformis - Glucose
350,,Arginine,Glucose,0.0020576151167197,0.000218401877581,0.1152241391145447,6.0,175.2089,0.1925065420211399,arg__L,0.1115543442609112,0.121428084570252,E. coli,Paczia-13,ARG,0.9466721520984736,175.2089,arg__L,1.0,0.0,0.000569,Amino acid,"Bennet et al, glucose",,4.0,4.0,5.0,128.0,0.0,-4.2,6322.0,-2.6866358581047085,-0.9384565279784429,0.012345690700318199,0.0003605124812238302,0.019204023185757448,0.6576386194682159,-1.9084846077210649,-3.4430796950699216,-1.7166077783620866,-0.1820126910132299,-0.7155545071144164,E. coli - Glucose
351,,Orotate,Glucose,0.1270332053879417,0.0086703945607039,0.0345158930218358,5.0,155.08832,0.2152870989339907,orot,0.0227056126023028,0.0460425969081357,E. coli,Paczia-13,ORO,0.97280919127755,155.08832,orot,-1.0,0.0,,Other,,,2.0,4.0,0.0,98.3,-1.0,-0.8,1492348.0,-0.8960827433602916,-1.461980885728137,0.6351660269397085,0.019701366407830826,0.006903178604367161,0.22255636673242574,-0.19711273902427273,-1.7055036518687752,-2.160950890064156,-0.6525599772196533,-0.6669819944665766,E. coli - Glucose
352,,Orotate,Glucose,0.0002991184645732,6.879092307890988e-05,0.0588865878590971,5.0,155.08832,0.0509928989442006,orot,0.0588369335197624,0.0588865878590971,B. licheniformis,Paczia-13,ORO,0.7298034585360191,155.08832,orot,-1.0,0.0,,Other,,,2.0,4.0,0.0,98.3,-1.0,-0.8,1492348.0,-3.5241567771567857,-1.229983609832103,0.001495592322866,4.638978015163711e-05,0.01177731757181942,0.37969711619222585,-2.825186772820767,-4.3335776856652695,-1.9289536141681218,-0.42056270132361934,-1.292490297707324,B. licheniformis - Glucose
353,,Orotate,Glucose,0.0010432897064699,0.0002635111702626,0.0419333831382928,5.0,155.08832,0.038094951389013,s_1269,0.0410741888622556,0.0419333882219319,S. cerevisiae,Paczia-13,ORO,0.7966978949438861,155.08832,orot,-1.0,0.0,,Other,,,2.0,4.0,0.0,98.3,-1.0,-0.8,1492348.0,-2.981595077526755,-1.377440097791504,0.0052164485323495,0.00016180204784970993,0.00838667662765856,0.27038388924641643,-2.282625073190736,-3.7910159860352386,-2.076410102127523,-0.5680191892830204,-1.4191325762712268,S. cerevisiae - Glucose
354,,Fumarate,Glucose,0.0005535652642159,8.739075644399363e-05,0.0276638091895375,4.0,114.05628,6.822492072369025,fum,0.0131886380177359,0.0421256802835112,E. coli,Paczia-13,FUM,0.9093468510685452,114.05628,fum,-2.0,0.0,0.000115,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,0.0,80.3,-2.0,1.0,5460307.0,-3.2568311693328247,-1.5580880195956277,0.0022142610568636,6.313759477368269e-05,0.006915952297384375,0.24254525212936545,-2.654771178004862,-4.1997119665745215,-2.16014801092359,-0.6152072223539309,0.8339430396987114,E. coli - Glucose
355,,Fumarate,Glucose,0.0065998586818851,0.0007459388393162,0.0440430036777794,4.0,114.05628,4.285091063793686,fum,0.0439933534660152,0.0440430036777794,B. licheniformis,Paczia-13,FUM,0.92881056209146,114.05628,fum,-2.0,0.0,0.000115,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,0.0,80.3,-2.0,1.0,5460307.0,-2.180465363599732,-1.3561230703496496,0.0263994347275404,0.0007527553297815179,0.01101075091944485,0.38615150062565073,-1.5784053722717697,-3.123346160841429,-1.958183061677612,-0.4132422731079528,0.6319600556834567,B. licheniformis - Glucose
356,,Fumarate,Glucose,0.0001989106199172,2.4534818203401193e-05,0.0057022648405957,4.0,114.05628,0.1943029216404934,s_0725,0.0057022648401128,0.0071464471340598,S. cerevisiae,Paczia-13,FUM,0.9563496524528486,114.05628,fum,-2.0,0.0,0.000115,Carboxylic acid,"Bennet et al, glucose",,0.0,4.0,0.0,80.3,-2.0,1.0,5460307.0,-3.7013420291012396,-2.2439526158343033,0.0007956424796688,2.268700536024974e-05,0.001425566210148925,0.04999518518923903,-3.099282037773277,-4.644222826342936,-2.8460126071622653,-1.3010718185926062,-0.7115206690718346,S. cerevisiae - Glucose
357,,Uracil,Glucose,0.0142093170465416,0.0030044924586253,0.052386518564651,4.0,112.08676,0.0,ura,0.0523865185644401,0.0548611647674057,E. coli,Paczia-13,URA,0.736554537145514,112.08676,ura,0.0,0.0,0.001013,Pyrimidine,https://ecmdb.ca/compounds/M2MDB000126,"LB, stationary phase overnight",2.0,2.0,0.0,58.2,0.0,-1.1,1174.0,-1.8474267954044228,-1.2807804623728263,0.0568372681861664,0.001592676309559617,0.01309662964116275,0.4673747244067988,-1.2453668040764605,-2.7978724798525674,-1.8828404537007886,-0.33033477792468163,-inf,E. coli - Glucose
358,,Uracil,Glucose,0.0055198337063765,0.0007190023575938,0.0653420339374544,4.0,112.08676,0.0095393552838848,ura,0.0652923803822702,0.0653420339374544,B. licheniformis,Paczia-13,URA,0.8938387859363586,112.08676,ura,0.0,0.0,0.001013,Pyrimidine,https://ecmdb.ca/compounds/M2MDB000126,"LB, stationary phase overnight",2.0,2.0,0.0,58.2,0.0,-1.1,1174.0,-2.25807400587423,-1.1848073511268054,0.022079334825506,0.0006187002758865333,0.0163355084843636,0.5829594319387447,-1.6560140145462676,-3.2085196903223747,-1.7868673424547679,-0.23436166667866068,-2.0204809760414792,B. licheniformis - Glucose
359,,Alpha-ketoglutarate,Glucose,0.0035487840130435,0.0009996990089492,0.0362628882177751,5.0,144.08226000000002,11.673417170219368,akg,0.0164329216100989,0.0547596352490353,E. coli,Paczia-13,AKG,0.8630273272099478,144.08226,akg,-2.0,0.0,0.000443,Other,"Bennet et al, glucose",,2.0,5.0,4.0,91.7,0.0,-0.9,51.0,-2.44992043198456,-1.4405376087598412,0.0177439200652175,0.000511316820851177,0.00725257764355502,0.2516818393726965,-1.7509504276485415,-3.2913099200004616,-2.13950761309586,-0.59914812074394,1.067198006082554,E. coli - Glucose
360,,Alpha-ketoglutarate,Glucose,0.0142530794853489,0.0011973280991825,0.0537293960333584,5.0,144.08226,6.89082883580197,akg,0.0536797460999438,0.0537293960333584,B. licheniformis,Paczia-13,AKG,0.9593790194691664,144.08226,akg,-2.0,0.0,0.000443,Other,"Bennet et al, glucose",,2.0,5.0,4.0,91.7,0.0,-0.9,51.0,-1.8460912929182314,-1.269788041263689,0.0712653974267445,0.0020536159042087066,0.01074587920667168,0.37290778221661985,-1.1471212885822126,-2.6874807809341323,-1.9687580455997078,-0.4283985532477878,0.8382714624252205,B. licheniformis - Glucose
361,,Alpha-ketoglutarate,Glucose,0.0019668952775509,0.0007547354060725,0.0092921106547405,5.0,144.08226000000002,2.295465736393541,s_0180,0.0086579432861888,0.0092921106547405,S. cerevisiae,Paczia-13,AKG,0.6293418377197072,144.08226,akg,-2.0,0.0,0.000443,Other,"Bennet et al, glucose",,2.0,5.0,4.0,91.7,0.0,-0.9,51.0,-2.706218762395101,-2.03188562706196,0.0098344763877545,0.00028339471677286097,0.0018584221309481002,0.06449170532680776,-2.0072487580590823,-3.547608250411002,-2.730855631397979,-1.1904961390460589,0.36087081459004977,S. cerevisiae - Glucose
362,,Sedoheptulose 7-phosphate,Glucose,1.9448055954424095e-05,1.2986333622024596e-06,0.11331229127928,7.0,288.14588100000003,0.2683186711066894,s7p,0.1133122912792716,0.1133122912792938,C. glutamicum,Paczia-13,S7P,0.973944104466547,288.145881,s7p,-2.0,1.0,0.000924,Phosphorylated sugar,Park et al,,7.0,10.0,8.0,185.0,0.0,-5.0,165007.0,-4.7111238046448385,-0.9457229785281199,0.00013613639168096866,5.6038772167248275e-06,0.016187470182754286,0.39324626430901505,-3.866025764630582,-5.251511388854331,-1.7908210185423767,-0.4053353943186282,-0.5713491056490696,C. glutamicum - Glucose
363,,Shikimate,Glucose,0.0004682622914486,6.555829409918104e-05,0.0971764386003604,7.0,173.14336,0.1579768569745799,skm,0.0971764386003604,0.0971764522725682,B. licheniformis,Paczia-13,SHI,0.879347704130566,173.14336,skm,-1.0,0.0,1.41e-05,Other,"Bennet et al, glucose",,4.0,5.0,1.0,98.0,0.0,-1.7,8742.0,-3.329510813977838,-1.0124390213519718,0.0032778360401402,8.107650650270987e-05,0.013882348371480058,0.5612484278944362,-2.4844127739635815,-4.091104972846352,-1.8575370613662285,-0.25084486248345794,-0.8014065309215744,B. licheniformis - Glucose
364,,Ethanol,Glucose,8.00292975321067,0.340528102372254,0.0003870328034172,2.0,46.06844,4.184084589210848,s_0680,0.0003870291070184,0.0010433057795689,S. cerevisiae,Paczia-13,ETH,0.9928099153399156,46.06844,etoh,0.0,0.0,,Other,,,1.0,1.0,0.0,20.2,0.0,-0.1,702.0,0.9032490048326227,-3.4122522242851514,16.00585950642134,0.3686824891600006,0.0001935164017086,0.00840125698671802,1.204279000496604,-0.4333474890328353,-3.7132822199491327,-2.0756557304196934,0.6216004560351611,S. cerevisiae - Glucose
