Batch-Tube,Timepoint,Medium,OD,AUC OD,Hours,Strain,Parallel,Batch,#,Exp. phase time limit,Tube,Well
5-11B,3.0,M9 20 mM glucose pH 7.4,0.487,1.114959097704591,10.0,glpT,B,5.0,10762,13.0,11B,C11
5-11B,4.0,M9 20 mM glucose pH 7.4,0.666,1.6948757643712573,11.0,glpT,B,5.0,11021,13.0,11B,C11
5-11B,5.0,M9 20 mM glucose pH 7.4,0.881,2.4653757643712573,12.0,glpT,B,5.0,11175,13.0,11B,C11
5-11B,6.0,M9 20 mM glucose pH 7.4,1.031,3.4352090977045906,13.0,glpT,B,5.0,11504,13.0,11B,C11
5-11B,7.0,M9 20 mM glucose pH 7.4,1.164,4.534125764371257,14.0,glpT,B,5.0,11731,13.0,11B,C11
5-11B,8.0,M9 20 mM glucose pH 7.4,1.161,5.717875764371257,15.0,glpT,B,5.0,12027,13.0,11B,C11
5-11B,9.0,M9 20 mM glucose pH 7.4,1.158,6.877375764371257,16.0,glpT,B,5.0,12370,13.0,11B,C11
5-11B,10.0,M9 20 mM glucose pH 7.4,1.07,11.374542431037924,20.0,glpT,B,5.0,12603,13.0,11B,C11
5-11C,1.0,M9 20 mM glucose pH 7.4,0.035,0.0801624877744511,4.0,glpT,C,5.0,10033,13.0,11C,C12
5-11C,2.0,M9 20 mM glucose pH 7.4,0.206,0.446162487774451,8.0,glpT,C,5.0,10429,13.0,11C,C12
5-11C,3.0,M9 20 mM glucose pH 7.4,0.479,1.107162487774451,10.0,glpT,C,5.0,10702,13.0,11C,C12
5-11C,4.0,M9 20 mM glucose pH 7.4,0.648,1.678412487774451,11.0,glpT,C,5.0,11001,13.0,11C,C12
5-11C,5.0,M9 20 mM glucose pH 7.4,0.879,2.4367458211077846,12.0,glpT,C,5.0,11320,13.0,11C,C12
5-11C,6.0,M9 20 mM glucose pH 7.4,1.053,3.4174124877744507,13.0,glpT,C,5.0,11460,13.0,11C,C12
5-11C,7.0,M9 20 mM glucose pH 7.4,1.158,4.528662487774451,14.0,glpT,C,5.0,11839,13.0,11C,C12
5-11C,8.0,M9 20 mM glucose pH 7.4,1.167,5.7014124877744505,15.0,glpT,C,5.0,12063,13.0,11C,C12
5-11C,9.0,M9 20 mM glucose pH 7.4,1.17,6.87041248777445,16.0,glpT,C,5.0,12414,13.0,11C,C12
5-11C,10.0,M9 20 mM glucose pH 7.4,1.08,11.42516248777445,20.0,glpT,C,5.0,12642,13.0,11C,C12
5-1A,1.0,M9 20 mM glucose pH 7.4,0.027,0.0739709560379241,4.0,livH,A,5.0,10253,15.0,1A,A1
5-1A,2.0,M9 20 mM glucose pH 7.4,0.138,0.3226376227045908,8.0,livH,A,5.0,10437,15.0,1A,A1
5-1A,3.0,M9 20 mM glucose pH 7.4,0.308,0.7546376227045908,10.0,livH,A,5.0,10581,15.0,1A,A1
5-1A,4.0,M9 20 mM glucose pH 7.4,0.415,1.1191376227045908,11.0,livH,A,5.0,10914,15.0,1A,A1
5-1A,5.0,M9 20 mM glucose pH 7.4,0.586,1.6143042893712574,12.0,livH,A,5.0,11204,15.0,1A,A1
5-1A,6.0,M9 20 mM glucose pH 7.4,0.816,2.3108042893712573,13.0,livH,A,5.0,11556,15.0,1A,A1
5-1A,7.0,M9 20 mM glucose pH 7.4,1.04,3.239304289371258,14.0,livH,A,5.0,11667,15.0,1A,A1
5-1A,8.0,M9 20 mM glucose pH 7.4,1.207,4.371804289371257,15.0,livH,A,5.0,12123,15.0,1A,A1
5-1A,9.0,M9 20 mM glucose pH 7.4,1.271,5.61938762270459,16.0,livH,A,5.0,12167,15.0,1A,A1
5-1A,10.0,M9 20 mM glucose pH 7.4,1.234,10.77951262270459,20.0,livH,A,5.0,12650,15.0,1A,A1
5-1B,1.0,M9 20 mM glucose pH 7.4,0.028,0.0746835477045908,4.0,livH,B,5.0,10077,15.0,1B,A2
5-1B,2.0,M9 20 mM glucose pH 7.4,0.139,0.3273502143712575,8.0,livH,B,5.0,10409,15.0,1B,A2
5-1B,3.0,M9 20 mM glucose pH 7.4,0.306,0.7588502143712574,10.0,livH,B,5.0,10778,15.0,1B,A2
5-1B,4.0,M9 20 mM glucose pH 7.4,0.415,1.1201002143712575,11.0,livH,B,5.0,11065,15.0,1B,A2
5-1B,5.0,M9 20 mM glucose pH 7.4,0.579,1.612516881037924,12.0,livH,B,5.0,11152,15.0,1B,A2
5-1B,6.0,M9 20 mM glucose pH 7.4,0.815,2.3021002143712574,13.0,livH,B,5.0,11600,15.0,1B,A2
5-1B,7.0,M9 20 mM glucose pH 7.4,1.028,3.225516881037924,14.0,livH,B,5.0,11675,15.0,1B,A2
5-1B,8.0,M9 20 mM glucose pH 7.4,1.198,4.343766881037924,15.0,livH,B,5.0,11883,15.0,1B,A2
5-1B,9.0,M9 20 mM glucose pH 7.4,1.282,5.590933547704591,16.0,livH,B,5.0,12330,15.0,1B,A2
5-1B,10.0,M9 20 mM glucose pH 7.4,1.237,10.828141881037924,20.0,livH,B,5.0,12646,15.0,1B,A2
5-1C,1.0,M9 20 mM glucose pH 7.4,0.028,0.0796041496506986,4.0,livH,C,5.0,10269,15.0,1C,A3
5-1C,2.0,M9 20 mM glucose pH 7.4,0.135,0.3269374829840319,8.0,livH,C,5.0,10477,15.0,1C,A3
5-1C,3.0,M9 20 mM glucose pH 7.4,0.284,0.7349374829840318,10.0,livH,C,5.0,10651,15.0,1C,A3
5-1C,4.0,M9 20 mM glucose pH 7.4,0.385,1.0671874829840318,11.0,livH,C,5.0,10910,15.0,1C,A3
5-1C,5.0,M9 20 mM glucose pH 7.4,0.542,1.5260208163173652,12.0,livH,C,5.0,11292,15.0,1C,A3
5-1C,6.0,M9 20 mM glucose pH 7.4,0.766,2.1735208163173647,13.0,livH,C,5.0,11360,15.0,1C,A3
5-1C,7.0,M9 20 mM glucose pH 7.4,0.969,3.042770816317365,14.0,livH,C,5.0,11783,15.0,1C,A3
5-1C,8.0,M9 20 mM glucose pH 7.4,1.159,4.107187482984031,15.0,livH,C,5.0,11987,15.0,1C,A3
5-1C,9.0,M9 20 mM glucose pH 7.4,1.261,5.3245208163173645,16.0,livH,C,5.0,12334,15.0,1C,A3
5-1C,10.0,M9 20 mM glucose pH 7.4,1.258,10.577812482984031,20.0,livH,C,5.0,12500,15.0,1C,A3
5-2A,1.0,M9 20 mM glucose pH 7.4,0.036,0.0858082993013972,4.0,rhtB,A,5.0,10185,12.0,2A,A4
5-2A,2.0,M9 20 mM glucose pH 7.4,0.284,0.5551416326347305,8.0,rhtB,A,5.0,10469,12.0,2A,A4
5-2A,3.0,M9 20 mM glucose pH 7.4,0.677,1.481974965968064,10.0,rhtB,A,5.0,10714,12.0,2A,A4
5-2A,4.0,M9 20 mM glucose pH 7.4,0.904,2.2913916326347303,11.0,rhtB,A,5.0,10973,12.0,2A,A4
5-2A,5.0,M9 20 mM glucose pH 7.4,1.158,3.3201416326347304,12.0,rhtB,A,5.0,11145,12.0,2A,A4
5-2A,6.0,M9 20 mM glucose pH 7.4,1.371,4.593724965968064,13.0,rhtB,A,5.0,11468,12.0,2A,A4
5-2A,7.0,M9 20 mM glucose pH 7.4,1.4,5.994558299301397,14.0,rhtB,A,5.0,11727,12.0,2A,A4
5-2A,8.0,M9 20 mM glucose pH 7.4,1.388,7.380058299301397,15.0,rhtB,A,5.0,12055,12.0,2A,A4
5-2A,9.0,M9 20 mM glucose pH 7.4,1.378,8.76289163263473,16.0,rhtB,A,5.0,12398,12.0,2A,A4
5-2A,10.0,M9 20 mM glucose pH 7.4,1.276,14.104641632634731,20.0,rhtB,A,5.0,12571,12.0,2A,A4
5-2B,1.0,M9 20 mM glucose pH 7.4,0.038,0.0867426842315369,4.0,rhtB,B,5.0,10209,12.0,2B,A5
5-2B,2.0,M9 20 mM glucose pH 7.4,0.291,0.5674093508982035,8.0,rhtB,B,5.0,10509,12.0,2B,A5
5-2B,3.0,M9 20 mM glucose pH 7.4,0.694,1.5174093508982036,10.0,rhtB,B,5.0,10798,12.0,2B,A5
5-2B,4.0,M9 20 mM glucose pH 7.4,0.916,2.3471593508982034,11.0,rhtB,B,5.0,10838,12.0,2B,A5
5-2B,5.0,M9 20 mM glucose pH 7.4,1.172,3.3883260175648697,12.0,rhtB,B,5.0,11109,12.0,2B,A5
5-2B,6.0,M9 20 mM glucose pH 7.4,1.376,4.6738260175648705,13.0,rhtB,B,5.0,11380,12.0,2B,A5
5-2B,7.0,M9 20 mM glucose pH 7.4,1.411,6.081409350898204,14.0,rhtB,B,5.0,11771,12.0,2B,A5
5-2B,8.0,M9 20 mM glucose pH 7.4,1.409,7.483492684231537,15.0,rhtB,B,5.0,11957,12.0,2B,A5
5-2B,9.0,M9 20 mM glucose pH 7.4,1.394,8.886076017564871,16.0,rhtB,B,5.0,12290,12.0,2B,A5
5-2B,10.0,M9 20 mM glucose pH 7.4,1.302,14.29432601756487,20.0,rhtB,B,5.0,12519,12.0,2B,A5
5-2C,1.0,M9 20 mM glucose pH 7.4,0.037,0.0845450794411177,4.0,rhtB,C,5.0,10277,12.0,2C,A6
5-2C,2.0,M9 20 mM glucose pH 7.4,0.248,0.5252117461077844,8.0,rhtB,C,5.0,10361,12.0,2C,A6
5-2C,3.0,M9 20 mM glucose pH 7.4,0.618,1.3552117461077844,10.0,rhtB,C,5.0,10686,12.0,2C,A6
5-2C,4.0,M9 20 mM glucose pH 7.4,0.814,2.1017117461077843,11.0,rhtB,C,5.0,10902,12.0,2C,A6
5-2C,5.0,M9 20 mM glucose pH 7.4,1.069,3.0382950794411174,12.0,rhtB,C,5.0,11296,12.0,2C,A6
5-2C,6.0,M9 20 mM glucose pH 7.4,1.299,4.2313784127744505,13.0,rhtB,C,5.0,11552,12.0,2C,A6
5-2C,7.0,M9 20 mM glucose pH 7.4,1.384,5.584961746107783,14.0,rhtB,C,5.0,11671,12.0,2C,A6
5-2C,8.0,M9 20 mM glucose pH 7.4,1.395,6.974711746107783,15.0,rhtB,C,5.0,11937,12.0,2C,A6
5-2C,9.0,M9 20 mM glucose pH 7.4,1.385,8.366461746107783,16.0,rhtB,C,5.0,12147,12.0,2C,A6
5-2C,10.0,M9 20 mM glucose pH 7.4,1.279,13.728461746107785,20.0,rhtB,C,5.0,12666,12.0,2C,A6
5-3A,1.0,M9 20 mM glucose pH 7.4,0.035,0.0801624877744511,4.0,eamA,A,5.0,10113,13.0,3A,A7
5-3A,2.0,M9 20 mM glucose pH 7.4,0.233,0.504162487774451,8.0,eamA,A,5.0,10465,13.0,3A,A7
5-3A,3.0,M9 20 mM glucose pH 7.4,0.585,1.2869958211077843,10.0,eamA,A,5.0,10746,13.0,3A,A7
5-3A,4.0,M9 20 mM glucose pH 7.4,0.776,1.995162487774451,11.0,eamA,A,5.0,10842,13.0,3A,A7
5-3A,5.0,M9 20 mM glucose pH 7.4,0.998,2.879579154441118,12.0,eamA,A,5.0,11268,13.0,3A,A7
5-3A,6.0,M9 20 mM glucose pH 7.4,1.195,3.9828291544411174,13.0,eamA,A,5.0,11608,13.0,3A,A7
5-3A,7.0,M9 20 mM glucose pH 7.4,1.261,5.221745821107784,14.0,eamA,A,5.0,11647,13.0,3A,A7
5-3A,8.0,M9 20 mM glucose pH 7.4,1.276,6.487829154441117,15.0,eamA,A,5.0,12071,13.0,3A,A7
5-3A,9.0,M9 20 mM glucose pH 7.4,1.265,7.760495821107784,16.0,eamA,A,5.0,12430,13.0,3A,A7
5-3A,10.0,M9 20 mM glucose pH 7.4,1.173,12.660329154441117,20.0,eamA,A,5.0,12523,13.0,3A,A7
5-3B,1.0,M9 20 mM glucose pH 7.4,0.039,0.0879460743013972,4.0,eamA,B,5.0,10153,13.0,3B,A8
5-3B,2.0,M9 20 mM glucose pH 7.4,0.258,0.5312794076347306,8.0,eamA,B,5.0,10425,13.0,3B,A8
5-3B,3.0,M9 20 mM glucose pH 7.4,0.61,1.3682794076347309,10.0,eamA,B,5.0,10766,13.0,3B,A8
5-3B,4.0,M9 20 mM glucose pH 7.4,0.795,2.0972794076347308,11.0,eamA,B,5.0,11017,13.0,3B,A8
5-3B,5.0,M9 20 mM glucose pH 7.4,1.019,3.001029407634731,12.0,eamA,B,5.0,11272,13.0,3B,A8
5-3B,6.0,M9 20 mM glucose pH 7.4,1.215,4.125946074301397,13.0,eamA,B,5.0,11372,13.0,3B,A8
5-3B,7.0,M9 20 mM glucose pH 7.4,1.309,5.396446074301397,14.0,eamA,B,5.0,11823,13.0,3B,A8
5-3B,8.0,M9 20 mM glucose pH 7.4,1.287,6.70527940763473,15.0,eamA,B,5.0,12043,13.0,3B,A8
5-3B,9.0,M9 20 mM glucose pH 7.4,1.282,7.988362740968063,16.0,eamA,B,5.0,12366,13.0,3B,A8
5-3B,10.0,M9 20 mM glucose pH 7.4,1.179,12.956737740968062,20.0,eamA,B,5.0,12709,13.0,3B,A8
5-3C,1.0,M9 20 mM glucose pH 7.4,0.035,0.0791808909680638,4.0,eamA,C,5.0,10165,13.0,3C,A9
5-3C,2.0,M9 20 mM glucose pH 7.4,0.252,0.5105142243013973,8.0,eamA,C,5.0,10393,13.0,3C,A9
5-3C,3.0,M9 20 mM glucose pH 7.4,0.606,1.3365142243013972,10.0,eamA,C,5.0,10690,13.0,3C,A9
5-3C,4.0,M9 20 mM glucose pH 7.4,0.783,2.063014224301398,11.0,eamA,C,5.0,11041,13.0,3C,A9
5-3C,5.0,M9 20 mM glucose pH 7.4,1.01,2.955347557634731,12.0,eamA,C,5.0,11256,13.0,3C,A9
5-3C,6.0,M9 20 mM glucose pH 7.4,1.208,4.073347557634731,13.0,eamA,C,5.0,11580,13.0,3C,A9
5-3C,7.0,M9 20 mM glucose pH 7.4,1.29,5.332014224301398,14.0,eamA,C,5.0,11811,13.0,3C,A9
5-3C,8.0,M9 20 mM glucose pH 7.4,1.302,6.630014224301398,15.0,eamA,C,5.0,12035,13.0,3C,A9
5-3C,9.0,M9 20 mM glucose pH 7.4,1.292,7.9288475576347315,16.0,eamA,C,5.0,12191,13.0,3C,A9
5-3C,10.0,M9 20 mM glucose pH 7.4,1.201,12.9406392243014,20.0,eamA,C,5.0,12682,13.0,3C,A9
5-4A,1.0,M9 20 mM glucose pH 7.4,0.033,0.0816947127744511,4.0,metI,A,5.0,10229,12.0,4A,A10
5-4A,2.0,M9 20 mM glucose pH 7.4,0.292,0.5570280461077844,8.0,metI,A,5.0,10285,12.0,4A,A10
5-4A,3.0,M9 20 mM glucose pH 7.4,0.694,1.5085280461077843,10.0,metI,A,5.0,10730,12.0,4A,A10
5-4A,4.0,M9 20 mM glucose pH 7.4,0.891,2.3375280461077845,11.0,metI,A,5.0,10894,12.0,4A,A10
5-4A,5.0,M9 20 mM glucose pH 7.4,1.143,3.349944712774451,12.0,metI,A,5.0,11197,12.0,4A,A10
5-4A,6.0,M9 20 mM glucose pH 7.4,1.299,4.5915280461077845,13.0,metI,A,5.0,11356,12.0,4A,A10
5-4A,7.0,M9 20 mM glucose pH 7.4,1.345,5.922694712774451,14.0,metI,A,5.0,11859,12.0,4A,A10
5-4A,8.0,M9 20 mM glucose pH 7.4,1.341,7.264861379441117,15.0,metI,A,5.0,12051,12.0,4A,A10
5-4A,9.0,M9 20 mM glucose pH 7.4,1.319,8.596361379441117,16.0,metI,A,5.0,12266,12.0,4A,A10
5-4A,10.0,M9 20 mM glucose pH 7.4,1.213,13.668611379441115,20.0,metI,A,5.0,12554,12.0,4A,A10
5-4B,1.0,M9 20 mM glucose pH 7.4,0.036,0.0828508909680638,4.0,metI,B,5.0,10237,12.0,4B,A11
5-4B,2.0,M9 20 mM glucose pH 7.4,0.287,0.5541842243013971,8.0,metI,B,5.0,10505,12.0,4B,A11
5-4B,3.0,M9 20 mM glucose pH 7.4,0.68,1.4875175576347304,10.0,metI,B,5.0,10577,12.0,4B,A11
5-4B,4.0,M9 20 mM glucose pH 7.4,0.893,2.299434224301397,11.0,metI,B,5.0,10993,12.0,4B,A11
5-4B,5.0,M9 20 mM glucose pH 7.4,1.139,3.312684224301397,12.0,metI,B,5.0,11193,12.0,4B,A11
5-4B,6.0,M9 20 mM glucose pH 7.4,1.293,4.54676755763473,13.0,metI,B,5.0,11508,12.0,4B,A11
5-4B,7.0,M9 20 mM glucose pH 7.4,1.34,5.872184224301397,14.0,metI,B,5.0,11636,12.0,4B,A11
5-4B,8.0,M9 20 mM glucose pH 7.4,1.341,7.211434224301398,15.0,metI,B,5.0,11897,12.0,4B,A11
5-4B,9.0,M9 20 mM glucose pH 7.4,1.333,8.549184224301397,16.0,metI,B,5.0,12461,12.0,4B,A11
5-4B,10.0,M9 20 mM glucose pH 7.4,1.222,13.701225890968065,20.0,metI,B,5.0,12599,12.0,4B,A11
5-4C,1.0,M9 20 mM glucose pH 7.4,0.034,0.0843831159680638,4.0,metI,C,5.0,10061,12.0,4C,A12
5-4C,2.0,M9 20 mM glucose pH 7.4,0.245,0.5050497826347305,8.0,metI,C,5.0,10373,12.0,4C,A12
5-4C,3.0,M9 20 mM glucose pH 7.4,0.628,1.3403831159680637,10.0,metI,C,5.0,10794,12.0,4C,A12
5-4C,4.0,M9 20 mM glucose pH 7.4,0.825,2.1017997826347306,11.0,metI,C,5.0,10874,12.0,4C,A12
5-4C,5.0,M9 20 mM glucose pH 7.4,1.06,3.041133115968064,12.0,metI,C,5.0,11316,12.0,4C,A12
5-4C,6.0,M9 20 mM glucose pH 7.4,1.25,4.2067997826347305,13.0,metI,C,5.0,11548,12.0,4C,A12
5-4C,7.0,M9 20 mM glucose pH 7.4,1.299,5.49304978263473,14.0,metI,C,5.0,11655,12.0,4C,A12
5-4C,8.0,M9 20 mM glucose pH 7.4,1.316,6.794133115968064,15.0,metI,C,5.0,11981,12.0,4C,A12
5-4C,9.0,M9 20 mM glucose pH 7.4,1.305,8.106966449301398,16.0,metI,C,5.0,12326,12.0,4C,A12
5-4C,10.0,M9 20 mM glucose pH 7.4,1.184,13.124341449301395,20.0,metI,C,5.0,12658,12.0,4C,A12
5-5A,1.0,M9 20 mM glucose pH 7.4,0.023,0.0740779977045908,4.0,tolC,A,5.0,10089,24.0,5A,B1
5-5A,2.0,M9 20 mM glucose pH 7.4,0.03,0.1787446643712575,8.0,tolC,A,5.0,10441,24.0,5A,B1
5-5A,3.0,M9 20 mM glucose pH 7.4,0.036,0.2444113310379241,10.0,tolC,A,5.0,10620,24.0,5A,B1
5-5A,4.0,M9 20 mM glucose pH 7.4,0.038,0.2822446643712575,11.0,tolC,A,5.0,10954,24.0,5A,B1
5-5A,5.0,M9 20 mM glucose pH 7.4,0.043,0.3224946643712575,12.0,tolC,A,5.0,11164,24.0,5A,B1
5-5A,6.0,M9 20 mM glucose pH 7.4,0.047,0.3679113310379241,13.0,tolC,A,5.0,11464,24.0,5A,B1
5-5A,7.0,M9 20 mM glucose pH 7.4,0.055,0.4185779977045908,14.0,tolC,A,5.0,11628,24.0,5A,B1
5-5A,8.0,M9 20 mM glucose pH 7.4,0.066,0.4789113310379241,15.0,tolC,A,5.0,12011,24.0,5A,B1
5-5A,9.0,M9 20 mM glucose pH 7.4,0.08,0.5516613310379241,16.0,tolC,A,5.0,12382,24.0,5A,B1
5-5A,10.0,M9 20 mM glucose pH 7.4,0.404,1.3747446643712578,20.0,tolC,A,5.0,12693,24.0,5A,B1
5-5A,11.0,M9 20 mM glucose pH 7.4,1.032,3.181494664371258,23.0,tolC,A,5.0,12465,24.0,5A,G1
5-5A,12.0,M9 20 mM glucose pH 7.4,1.197,4.302744664371258,24.0,tolC,A,5.0,12300,24.0,5A,H1
5-5B,1.0,M9 20 mM glucose pH 7.4,0.023,0.0666781679141716,4.0,tolC,B,5.0,10149,24.0,5B,B2
5-5B,2.0,M9 20 mM glucose pH 7.4,0.029,0.168011501247505,8.0,tolC,B,5.0,10493,24.0,5B,B2
5-5B,3.0,M9 20 mM glucose pH 7.4,0.038,0.2341781679141716,10.0,tolC,B,5.0,10643,24.0,5B,B2
5-5B,4.0,M9 20 mM glucose pH 7.4,0.038,0.275261501247505,11.0,tolC,B,5.0,11037,24.0,5B,B2
5-5B,5.0,M9 20 mM glucose pH 7.4,0.042,0.3149281679141716,12.0,tolC,B,5.0,11312,24.0,5B,B2
5-5B,6.0,M9 20 mM glucose pH 7.4,0.048,0.3599281679141716,13.0,tolC,B,5.0,11564,24.0,5B,B2
5-5B,7.0,M9 20 mM glucose pH 7.4,0.054,0.4109281679141716,14.0,tolC,B,5.0,11735,24.0,5B,B2
5-5B,8.0,M9 20 mM glucose pH 7.4,0.064,0.469261501247505,15.0,tolC,B,5.0,11945,24.0,5B,B2
5-5B,9.0,M9 20 mM glucose pH 7.4,0.078,0.5399281679141716,16.0,tolC,B,5.0,12231,24.0,5B,B2
5-5B,10.0,M9 20 mM glucose pH 7.4,0.391,1.3390531679141715,20.0,tolC,B,5.0,12634,24.0,5B,B2
5-5B,11.0,M9 20 mM glucose pH 7.4,1.057,3.1150531679141715,23.0,tolC,B,5.0,12390,24.0,5B,G2
5-5B,12.0,M9 20 mM glucose pH 7.4,1.192,4.249275390136393,24.0,tolC,B,5.0,12163,24.0,5B,H2
5-5C,1.0,M9 20 mM glucose pH 7.4,0.024,0.0747905893712575,4.0,tolC,C,5.0,10037,24.0,5C,B3
5-5C,2.0,M9 20 mM glucose pH 7.4,0.028,0.1761239227045908,8.0,tolC,C,5.0,10313,24.0,5C,B3
5-5C,3.0,M9 20 mM glucose pH 7.4,0.033,0.2367905893712574,10.0,tolC,C,5.0,10782,24.0,5C,B3
5-5C,4.0,M9 20 mM glucose pH 7.4,0.036,0.2713739227045908,11.0,tolC,C,5.0,10969,24.0,5C,B3
5-5C,5.0,M9 20 mM glucose pH 7.4,0.039,0.3088739227045908,12.0,tolC,C,5.0,11300,24.0,5C,B3
5-5C,6.0,M9 20 mM glucose pH 7.4,0.043,0.3497072560379241,13.0,tolC,C,5.0,11572,24.0,5C,B3
5-5C,7.0,M9 20 mM glucose pH 7.4,0.049,0.3955405893712574,14.0,tolC,C,5.0,11659,24.0,5C,B3
5-5C,8.0,M9 20 mM glucose pH 7.4,0.056,0.4480405893712574,15.0,tolC,C,5.0,12075,24.0,5C,B3
5-5C,9.0,M9 20 mM glucose pH 7.4,0.069,0.5100405893712574,16.0,tolC,C,5.0,12246,24.0,5C,B3
5-5C,10.0,M9 20 mM glucose pH 7.4,0.319,1.1792905893712575,20.0,tolC,C,5.0,12630,24.0,5C,B3
5-5C,11.0,M9 20 mM glucose pH 7.4,0.938,2.6927905893712576,23.0,tolC,C,5.0,12219,24.0,5C,G3
5-5C,12.0,M9 20 mM glucose pH 7.4,1.076,3.7081794782601465,24.0,tolC,C,5.0,12422,24.0,5C,H3
5-6A,1.0,M9 20 mM glucose pH 7.4,0.035,0.0885439143712574,4.0,yahN,A,5.0,10177,13.0,6A,B4
5-6A,2.0,M9 20 mM glucose pH 7.4,0.248,0.5412105810379242,8.0,yahN,A,5.0,10329,13.0,6A,B4
5-6A,3.0,M9 20 mM glucose pH 7.4,0.644,1.3920439143712575,10.0,yahN,A,5.0,10698,13.0,6A,B4
5-6A,4.0,M9 20 mM glucose pH 7.4,0.853,2.176210581037924,11.0,yahN,A,5.0,10890,13.0,6A,B4
5-6A,5.0,M9 20 mM glucose pH 7.4,1.107,3.152460581037924,12.0,yahN,A,5.0,11324,13.0,6A,B4
5-6A,6.0,M9 20 mM glucose pH 7.4,1.319,4.376210581037924,13.0,yahN,A,5.0,11492,13.0,6A,B4
5-6A,7.0,M9 20 mM glucose pH 7.4,1.386,5.740793914371258,14.0,yahN,A,5.0,11843,13.0,6A,B4
5-6A,8.0,M9 20 mM glucose pH 7.4,1.395,7.12887724770459,15.0,yahN,A,5.0,12103,13.0,6A,B4
5-6A,9.0,M9 20 mM glucose pH 7.4,1.382,8.519210581037925,16.0,yahN,A,5.0,12282,13.0,6A,B4
5-6A,10.0,M9 20 mM glucose pH 7.4,1.277,13.864085581037925,20.0,yahN,A,5.0,12539,13.0,6A,B4
5-6B,1.0,M9 20 mM glucose pH 7.4,0.037,0.0875024877744511,4.0,yahN,B,5.0,10141,13.0,6B,B5
5-6B,2.0,M9 20 mM glucose pH 7.4,0.279,0.5515024877744511,8.0,yahN,B,5.0,10417,13.0,6B,B5
5-6B,3.0,M9 20 mM glucose pH 7.4,0.684,1.4776691544411178,10.0,yahN,B,5.0,10770,13.0,6B,B5
5-6B,4.0,M9 20 mM glucose pH 7.4,0.91,2.2997524877744513,11.0,yahN,B,5.0,10878,13.0,6B,B5
5-6B,5.0,M9 20 mM glucose pH 7.4,1.166,3.3352524877744516,12.0,yahN,B,5.0,11216,13.0,6B,B5
5-6B,6.0,M9 20 mM glucose pH 7.4,1.362,4.611752487774451,13.0,yahN,B,5.0,11392,13.0,6B,B5
5-6B,7.0,M9 20 mM glucose pH 7.4,1.407,6.008835821107785,14.0,yahN,B,5.0,11624,13.0,6B,B5
5-6B,8.0,M9 20 mM glucose pH 7.4,1.413,7.412752487774451,15.0,yahN,B,5.0,11961,13.0,6B,B5
5-6B,9.0,M9 20 mM glucose pH 7.4,1.397,8.819585821107784,16.0,yahN,B,5.0,12183,13.0,6B,B5
5-6B,10.0,M9 20 mM glucose pH 7.4,1.284,14.206294154441116,20.0,yahN,B,5.0,12591,13.0,6B,B5
5-6C,1.0,M9 20 mM glucose pH 7.4,0.038,0.0892092941616766,4.0,yahN,C,5.0,10085,13.0,6C,B6
5-6C,2.0,M9 20 mM glucose pH 7.4,0.27,0.5505426274950099,8.0,yahN,C,5.0,10405,13.0,6C,B6
5-6C,3.0,M9 20 mM glucose pH 7.4,0.654,1.43954262749501,10.0,yahN,C,5.0,10671,13.0,6C,B6
5-6C,4.0,M9 20 mM glucose pH 7.4,0.86,2.2245426274950098,11.0,yahN,C,5.0,10934,13.0,6C,B6
5-6C,5.0,M9 20 mM glucose pH 7.4,1.115,3.207959294161676,12.0,yahN,C,5.0,11248,13.0,6C,B6
5-6C,6.0,M9 20 mM glucose pH 7.4,1.332,4.441875960828343,13.0,yahN,C,5.0,11404,13.0,6C,B6
5-6C,7.0,M9 20 mM glucose pH 7.4,1.398,5.819459294161676,14.0,yahN,C,5.0,11616,13.0,6C,B6
5-6C,8.0,M9 20 mM glucose pH 7.4,1.405,7.218209294161675,15.0,yahN,C,5.0,12079,13.0,6C,B6
5-6C,9.0,M9 20 mM glucose pH 7.4,1.389,8.617125960828343,16.0,yahN,C,5.0,12342,13.0,6C,B6
5-6C,10.0,M9 20 mM glucose pH 7.4,1.277,13.973209294161675,20.0,yahN,C,5.0,12662,13.0,6C,B6
5-7A,1.0,M9 20 mM glucose pH 7.4,0.038,0.0877242810379241,4.0,kgtP,A,5.0,10101,13.0,7A,B7
5-7A,2.0,M9 20 mM glucose pH 7.4,0.283,0.5657242810379242,8.0,kgtP,A,5.0,10533,13.0,7A,B7
5-7A,3.0,M9 20 mM glucose pH 7.4,0.641,1.4607242810379242,10.0,kgtP,A,5.0,10647,13.0,7A,B7
5-7A,4.0,M9 20 mM glucose pH 7.4,0.846,2.2202242810379245,11.0,kgtP,A,5.0,10922,13.0,7A,B7
5-7A,5.0,M9 20 mM glucose pH 7.4,1.08,3.1808076143712576,12.0,kgtP,A,5.0,11340,13.0,7A,B7
5-7A,6.0,M9 20 mM glucose pH 7.4,1.245,4.357224281037924,13.0,kgtP,A,5.0,11396,13.0,7A,B7
5-7A,7.0,M9 20 mM glucose pH 7.4,1.306,5.641390947704591,14.0,kgtP,A,5.0,11759,13.0,7A,B7
5-7A,8.0,M9 20 mM glucose pH 7.4,1.314,6.951557614371257,15.0,kgtP,A,5.0,11921,13.0,7A,B7
5-7A,9.0,M9 20 mM glucose pH 7.4,1.297,8.25914094770459,16.0,kgtP,A,5.0,12258,13.0,7A,B7
